,date,state,abbrev,population,positive,active,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,death,hospitalized,bedsPerThousand,total_beds
1988,2020-04-10,Wyoming,WY,567025,253.0,148.0,,37.0,,,105.0,A,4/9/2020 18:00,0.0,37.0,3.5,1984.5874999999999
1989,2020-04-09,Alaska,AK,734002,235.0,179.0,,27.0,,,49.0,A,4/9/2020 16:00,7.0,27.0,2.2,1614.8044
1990,2020-04-09,Alabama,AL,4908621,2769.0,2695.0,,333.0,,,0.0,B,4/9/2020 00:00,74.0,333.0,3.1,15216.725100000001
1991,2020-04-09,Arkansas,AR,3038999,1119.0,810.0,73.0,130.0,,31.0,288.0,A,4/9/2020 14:35,21.0,130.0,3.2,9724.7968
1992,2020-04-09,Arizona,AZ,7378494,3018.0,2929.0,,,,,0.0,B,4/9/2020 00:00,89.0,,1.9,14019.138599999998
1993,2020-04-09,California,CA,39937489,18309.0,17817.0,2825.0,,1132.0,,0.0,B,4/8/2020 19:00,492.0,,1.8,71887.4802
1994,2020-04-09,Colorado,CO,5845526,5655.0,5462.0,848.0,1162.0,,,0.0,A,4/8/2020 18:00,193.0,1162.0,1.9,11106.499399999999
1995,2020-04-09,Connecticut,CT,3563077,9784.0,9404.0,1464.0,,,,0.0,A,4/9/2020 16:00,380.0,,2.0,7126.154
1996,2020-04-09,District of Columbia,DC,720687,1523.0,1098.0,,,,,393.0,A,4/8/2020 00:00,32.0,,4.4,3171.0228
1997,2020-04-09,Delaware,DE,982895,1207.0,1011.0,201.0,,,,173.0,A,4/9/2020 17:00,23.0,,2.2,2162.369
1998,2020-04-09,Florida,FL,21992985,16364.0,16010.0,,2268.0,,,0.0,A,4/9/2020 10:00,354.0,2268.0,2.6,57181.761000000006
1999,2020-04-09,Georgia,GA,10736059,10566.0,10187.0,,2159.0,,,0.0,A,4/9/2020 11:54,379.0,2159.0,2.4,25766.541599999997
2000,2020-04-09,Hawaii,HI,1412687,435.0,317.0,,42.0,,,113.0,A,4/8/2020 18:00,5.0,42.0,1.9,2684.1052999999997
2001,2020-04-09,Iowa,IA,3179849,1270.0,765.0,122.0,,,,476.0,A,4/9/2020 00:00,29.0,,3.0,9539.547
2002,2020-04-09,Idaho,ID,1826156,1232.0,1214.0,,113.0,,,0.0,A,4/8/2020 19:00,18.0,113.0,1.9,3469.6964
2003,2020-04-09,Illinois,IL,12659682,16422.0,15894.0,3680.0,,1166.0,821.0,0.0,A,4/9/2020 00:00,528.0,,2.5,31649.205
2004,2020-04-09,Indiana,IN,6745354,6351.0,6106.0,,,924.0,507.0,0.0,B,4/8/2020 23:59,245.0,,2.7,18212.455800000003
2005,2020-04-09,Kansas,KS,2910357,1106.0,1064.0,,263.0,,,0.0,B,4/9/2020 12:00,42.0,263.0,3.3,9604.1781
2006,2020-04-09,Kentucky,KY,4499692,1346.0,1273.0,,,,,0.0,A,4/8/2020 17:00,73.0,,3.2,14399.0144
2007,2020-04-09,Louisiana,LA,4645184,18283.0,17581.0,2014.0,,,473.0,0.0,A,4/9/2020 13:00,702.0,,3.3,15329.1072
2008,2020-04-09,Massachusetts,MA,6976597,18843.0,18118.0,2302.0,2302.0,,,0.0,B,4/9/2020 12:30,725.0,2302.0,2.3,16046.173099999998
2009,2020-04-09,Maryland,MD,6083116,6185.0,5671.0,,1348.0,,,376.0,A,4/9/2020 10:00,138.0,1348.0,1.9,11557.920399999999
2010,2020-04-09,Maine,ME,1345790,560.0,342.0,,105.0,,,202.0,A,4/9/2020 11:00,16.0,105.0,2.5,3364.475
2011,2020-04-09,Michigan,MI,10045029,21504.0,20372.0,3826.0,,1628.0,1434.0,56.0,B,4/9/2020 11:00,1076.0,,2.5,25112.572500000002
2012,2020-04-09,Minnesota,MN,5700671,1242.0,567.0,145.0,293.0,63.0,,625.0,A,4/9/2020 12:00,50.0,293.0,2.5,14251.677500000002
2013,2020-04-09,Missouri,MO,6169270,3539.0,3462.0,568.0,,,,0.0,A,4/9/2020 15:00,77.0,,3.1,19124.737
2014,2020-04-09,Mississippi,MS,2989260,2260.0,2184.0,,441.0,,,0.0,A,4/8/2020 00:00,76.0,441.0,4.0,11957.04
2015,2020-04-09,Montana,MT,1086759,354.0,191.0,13.0,36.0,,,157.0,A,4/9/2020 13:33,6.0,36.0,3.3,3586.3046999999997
2016,2020-04-09,North Carolina,NC,10611862,3651.0,3586.0,398.0,,,,0.0,A,4/9/2020 11:00,65.0,,2.1,22284.9102
2017,2020-04-09,North Dakota,ND,761723,269.0,163.0,14.0,34.0,,,101.0,B,4/9/2020 13:00,5.0,34.0,4.3,3275.4089
2018,2020-04-09,Nebraska,NE,1952570,567.0,553.0,,,,,0.0,A,4/9/2020 13:36,14.0,,3.6,7029.2519999999995
2019,2020-04-09,New Hampshire,NH,1371246,788.0,543.0,,118.0,,,227.0,B,4/8/2020 09:00,18.0,118.0,2.1,2879.6166000000003
2020,2020-04-09,New Jersey,NJ,8936574,51027.0,49327.0,7363.0,,1523.0,1551.0,0.0,A,4/9/2020 08:00,1700.0,,2.4,21447.7776
2021,2020-04-09,New Mexico,NM,2096640,865.0,648.0,59.0,,,18.0,201.0,A,4/8/2020 00:00,16.0,,1.8,3773.9519999999998
2022,2020-04-09,Nevada,NV,3139658,2456.0,2376.0,282.0,,,,0.0,A,4/9/2020 09:30,80.0,,2.1,6593.2818
2023,2020-04-09,New York,NY,19440469,159937.0,134573.0,18279.0,36576.0,4925.0,,18297.0,A,4/9/2020 00:00,7067.0,36576.0,2.7,52489.2663
2024,2020-04-09,Ohio,OH,11747694,5512.0,5299.0,,1612.0,,,0.0,B,4/9/2020 14:00,213.0,1612.0,2.8,32893.5432
2025,2020-04-09,Oklahoma,OK,3954821,1684.0,918.0,188.0,415.0,120.0,,686.0,B,4/9/2020 08:00,80.0,415.0,2.8,11073.4988
2026,2020-04-09,Oregon,OR,4301089,1321.0,1277.0,146.0,326.0,66.0,54.0,0.0,A,4/9/2020 11:00,44.0,326.0,1.6,6881.7424
2027,2020-04-09,Pennsylvania,PA,12820878,18228.0,17890.0,2051.0,,,592.0,0.0,A,4/9/2020 12:00,338.0,,2.9,37180.5462
2028,2020-04-09,Rhode Island,RI,1056161,1727.0,1649.0,160.0,,45.0,26.0,35.0,B,4/9/2020 00:00,43.0,,2.1,2217.9381000000003
2029,2020-04-09,South Carolina,SC,5210095,2792.0,2725.0,,241.0,,,0.0,B,4/9/2020 16:08,67.0,241.0,2.4,12504.228000000001
2030,2020-04-09,South Dakota,SD,903027,447.0,280.0,,27.0,,,161.0,A,4/8/2020 18:00,6.0,27.0,4.8,4334.5296
2031,2020-04-09,Tennessee,TN,6897576,4634.0,3619.0,,505.0,,,921.0,A,4/9/2020 15:00,94.0,505.0,2.9,20002.9704
2032,2020-04-09,Texas,TX,29472295,10230.0,8930.0,1439.0,,,,1101.0,A,4/9/2020 13:15,199.0,,2.3,67786.27849999999
2033,2020-04-09,Utah,UT,3282115,1976.0,1963.0,,168.0,,,0.0,A,4/9/2020 15:00,13.0,168.0,1.8,5907.807
2034,2020-04-09,Virginia,VA,8626207,4042.0,3933.0,669.0,685.0,469.0,285.0,0.0,A,4/9/2020 00:00,109.0,685.0,2.1,18115.0347
2035,2020-04-09,Vermont,VT,628061,628.0,590.0,33.0,,,,15.0,A,4/9/2020 09:30,23.0,,2.1,1318.9281
2036,2020-04-09,Washington,WA,7797095,10047.0,9588.0,650.0,,191.0,,0.0,A,4/9/2020 00:00,459.0,,1.7,13255.0615
2037,2020-04-09,Wisconsin,WI,5851754,2885.0,2774.0,,843.0,,,0.0,A,4/9/2020 16:00,111.0,843.0,2.1,12288.6834
2038,2020-04-09,West Virginia,WV,1778070,523.0,518.0,,,,,0.0,B,4/9/2020 17:00,5.0,,3.8,6756.665999999999
2039,2020-04-09,Wyoming,WY,567025,230.0,136.0,,34.0,,,94.0,A,4/8/2020 16:59,0.0,34.0,3.5,1984.5874999999999
2040,2020-04-08,Alaska,AK,734002,226.0,187.0,,27.0,,,32.0,A,4/8/2020 15:00,7.0,27.0,2.2,1614.8044
2041,2020-04-08,Alabama,AL,4908621,2369.0,2303.0,,314.0,,,0.0,B,4/8/2020 00:00,66.0,314.0,3.1,15216.725100000001
2042,2020-04-08,Arkansas,AR,3038999,1000.0,774.0,76.0,130.0,,30.0,208.0,A,4/8/2020 14:35,18.0,130.0,3.2,9724.7968
2043,2020-04-08,Arizona,AZ,7378494,2726.0,2646.0,,,,,0.0,B,4/8/2020 00:00,80.0,,1.9,14019.138599999998
2044,2020-04-08,California,CA,39937489,16957.0,16515.0,2714.0,,1154.0,,0.0,B,4/7/2020 18:00,442.0,,1.8,71887.4802
2045,2020-04-08,Colorado,CO,5845526,5429.0,5250.0,833.0,1079.0,,,0.0,A,4/7/2020 18:00,179.0,1079.0,1.9,11106.499399999999
2046,2020-04-08,Connecticut,CT,3563077,7781.0,7504.0,1308.0,,,,0.0,A,4/7/2020 22:00,277.0,,2.0,7126.154
2047,2020-04-08,District of Columbia,DC,720687,1440.0,1052.0,,,,,361.0,A,4/7/2020 00:00,27.0,,4.4,3171.0228
2048,2020-04-08,Delaware,DE,982895,928.0,768.0,147.0,,,,144.0,A,4/7/2020 16:30,16.0,,2.2,2162.369
2049,2020-04-08,Florida,FL,21992985,15455.0,15146.0,,2062.0,,,0.0,A,4/8/2020 14:00,309.0,2062.0,2.6,57181.761000000006
2050,2020-04-08,Georgia,GA,10736059,9901.0,9539.0,,1993.0,,,0.0,A,4/8/2020 12:29,362.0,1993.0,2.4,25766.541599999997
2051,2020-04-08,Hawaii,HI,1412687,410.0,292.0,,42.0,,,113.0,A,4/7/2020 18:00,5.0,42.0,1.9,2684.1052999999997
2052,2020-04-08,Iowa,IA,3179849,1145.0,687.0,122.0,193.0,,,431.0,A,4/8/2020 13:00,27.0,193.0,3.0,9539.547
2053,2020-04-08,Idaho,ID,1826156,1210.0,1195.0,,93.0,,,0.0,A,4/7/2020 19:00,15.0,93.0,1.9,3469.6964
2054,2020-04-08,Illinois,IL,12659682,15078.0,14616.0,3680.0,,1166.0,821.0,0.0,A,4/8/2020 00:00,462.0,,2.5,31649.205
2055,2020-04-08,Indiana,IN,6745354,5943.0,5740.0,,,924.0,507.0,0.0,B,4/8/2020 02:45,203.0,,2.7,18212.455800000003
2056,2020-04-08,Kansas,KS,2910357,1046.0,1008.0,,223.0,,,0.0,B,4/7/2020 12:00,38.0,223.0,3.3,9604.1781
2057,2020-04-08,Kentucky,KY,4499692,1149.0,1084.0,,,,,0.0,A,4/7/2020 17:00,65.0,,3.2,14399.0144
2058,2020-04-08,Louisiana,LA,4645184,17030.0,16378.0,1983.0,,,490.0,0.0,A,4/8/2020 13:00,652.0,,3.3,15329.1072
2059,2020-04-08,Massachusetts,MA,6976597,16692.0,16077.0,2119.0,2119.0,,,0.0,B,4/8/2020 12:30,615.0,2119.0,2.3,16046.173099999998
2060,2020-04-08,Maryland,MD,6083116,5529.0,5040.0,,1210.0,,,365.0,A,4/8/2020 10:00,124.0,1210.0,1.9,11557.920399999999
2061,2020-04-08,Maine,ME,1345790,537.0,336.0,,101.0,,,187.0,A,4/8/2020 11:00,14.0,101.0,2.5,3364.475
2062,2020-04-08,Michigan,MI,10045029,20589.0,19574.0,,,,,56.0,B,4/8/2020 11:00,959.0,,2.5,25112.572500000002
2063,2020-04-08,Minnesota,MN,5700671,1154.0,522.0,135.0,271.0,64.0,,593.0,A,4/8/2020 17:00,39.0,271.0,2.5,14251.677500000002
2064,2020-04-08,Missouri,MO,6169270,3327.0,3269.0,519.0,,,,0.0,A,4/8/2020 15:00,58.0,,3.1,19124.737
2065,2020-04-08,Mississippi,MS,2989260,2003.0,1936.0,,410.0,,,0.0,A,4/7/2020 19:00,67.0,410.0,4.0,11957.04
2066,2020-04-08,Montana,MT,1086759,332.0,191.0,,31.0,,,135.0,A,4/8/2020 13:45,6.0,31.0,3.3,3586.3046999999997
2067,2020-04-08,North Carolina,NC,10611862,3426.0,3373.0,386.0,,,,0.0,A,4/8/2020 11:00,53.0,,2.1,22284.9102
2068,2020-04-08,North Dakota,ND,761723,251.0,149.0,16.0,34.0,,,98.0,B,4/8/2020 13:54,4.0,34.0,4.3,3275.4089
2069,2020-04-08,Nebraska,NE,1952570,519.0,507.0,,,,,0.0,A,4/8/2020 13:45,12.0,,3.6,7029.2519999999995
2070,2020-04-08,New Hampshire,NH,1371246,788.0,559.0,,118.0,,,211.0,B,4/8/2020 15:11,18.0,118.0,2.1,2879.6166000000003
2071,2020-04-08,New Jersey,NJ,8936574,47437.0,45933.0,7026.0,,1617.0,1576.0,0.0,A,4/8/2020 14:08,1504.0,,2.4,21447.7776
2072,2020-04-08,New Mexico,NM,2096640,794.0,610.0,51.0,,,18.0,171.0,A,4/7/2020 00:00,13.0,,1.8,3773.9519999999998
2073,2020-04-08,Nevada,NV,3139658,2318.0,2247.0,282.0,,,,0.0,A,4/8/2020 15:00,71.0,,2.1,6593.2818
2074,2020-04-08,New York,NY,19440469,149316.0,126695.0,18079.0,34432.0,4593.0,,16353.0,A,4/7/2020 00:00,6268.0,34432.0,2.7,52489.2663
2075,2020-04-08,Ohio,OH,11747694,5148.0,4955.0,,1495.0,,,0.0,B,4/8/2020 14:00,193.0,1495.0,2.8,32893.5432
2076,2020-04-08,Oklahoma,OK,3954821,1524.0,759.0,188.0,390.0,120.0,,686.0,B,4/8/2020 08:00,79.0,390.0,2.8,11073.4988
2077,2020-04-08,Oregon,OR,4301089,1239.0,1206.0,156.0,324.0,61.0,58.0,0.0,A,4/7/2020 11:00,33.0,324.0,1.6,6881.7424
2078,2020-04-08,Pennsylvania,PA,12820878,16239.0,15930.0,1898.0,,,603.0,0.0,A,4/8/2020 14:45,309.0,,2.9,37180.5462
2079,2020-04-08,Rhode Island,RI,1056161,1450.0,1380.0,143.0,,45.0,26.0,35.0,B,4/8/2020 00:00,35.0,,2.1,2217.9381000000003
2080,2020-04-08,South Carolina,SC,5210095,2552.0,2489.0,,241.0,,,0.0,B,4/8/2020 15:30,63.0,241.0,2.4,12504.228000000001
2081,2020-04-08,South Dakota,SD,903027,393.0,241.0,,26.0,,,146.0,A,4/8/2020 12:30,6.0,26.0,4.8,4334.5296
2082,2020-04-08,Tennessee,TN,6897576,4362.0,3691.0,,449.0,,,592.0,A,4/8/2020 15:00,79.0,449.0,2.9,20002.9704
2083,2020-04-08,Texas,TX,29472295,9353.0,9138.0,1491.0,,,,38.0,A,4/8/2020 14:21,177.0,,2.3,67786.27849999999
2084,2020-04-08,Utah,UT,3282115,1846.0,1833.0,,158.0,,,0.0,A,4/8/2020 15:00,13.0,158.0,1.8,5907.807
2085,2020-04-08,Virginia,VA,8626207,3645.0,3570.0,,615.0,,,0.0,A,4/7/2020 17:00,75.0,615.0,2.1,18115.0347
2086,2020-04-08,Vermont,VT,628061,605.0,567.0,35.0,50.0,,,15.0,A,4/8/2020 11:00,23.0,50.0,2.1,1318.9281
2087,2020-04-08,Washington,WA,7797095,9685.0,9242.0,655.0,,186.0,,0.0,A,4/8/2020 00:00,443.0,,1.7,13255.0615
2088,2020-04-08,Wisconsin,WI,5851754,2756.0,2657.0,,790.0,,,0.0,A,4/8/2020 16:00,99.0,790.0,2.1,12288.6834
2089,2020-04-08,West Virginia,WV,1778070,462.0,458.0,,,,,0.0,B,4/8/2020 10:00,4.0,,3.8,6756.665999999999
2090,2020-04-08,Wyoming,WY,567025,221.0,159.0,,33.0,,,62.0,A,4/7/2020 18:21,0.0,33.0,3.5,1984.5874999999999
2091,2020-04-07,Alaska,AK,734002,213.0,178.0,,23.0,,,29.0,A,4/7/2020 15:15,6.0,23.0,2.2,1614.8044
2092,2020-04-07,Alabama,AL,4908621,2119.0,2063.0,,271.0,,,0.0,B,4/7/2020 00:00,56.0,271.0,3.1,15216.725100000001
2093,2020-04-07,Arkansas,AR,3038999,946.0,788.0,74.0,148.0,,26.0,142.0,A,4/7/2020 14:41,16.0,148.0,3.2,9724.7968
2094,2020-04-07,Arizona,AZ,7378494,2575.0,2502.0,,,,,0.0,B,4/7/2020 00:00,73.0,,1.9,14019.138599999998
2095,2020-04-07,California,CA,39937489,15865.0,15491.0,2611.0,,1108.0,,0.0,B,4/7/2020 18:00,374.0,,1.8,71887.4802
2096,2020-04-07,Colorado,CO,5845526,5172.0,5022.0,786.0,994.0,,,0.0,A,4/6/2020 18:00,150.0,994.0,1.9,11106.499399999999
2097,2020-04-07,Connecticut,CT,3563077,7781.0,7504.0,1308.0,,,,0.0,A,4/7/2020 04:00,277.0,,2.0,7126.154
2098,2020-04-07,District of Columbia,DC,720687,1211.0,871.0,,,,,318.0,A,4/6/2020 00:00,22.0,,4.4,3171.0228
2099,2020-04-07,Delaware,DE,982895,928.0,768.0,147.0,,,,144.0,A,4/7/2020 16:30,16.0,,2.2,2162.369
2100,2020-04-07,Florida,FL,21992985,14747.0,14451.0,,1999.0,,,0.0,A,4/7/2020 16:36,296.0,1999.0,2.6,57181.761000000006
2101,2020-04-07,Georgia,GA,10736059,8818.0,8489.0,,1774.0,,,0.0,A,4/7/2020 11:28,329.0,1774.0,2.4,25766.541599999997
2102,2020-04-07,Hawaii,HI,1412687,387.0,293.0,,26.0,,,89.0,A,4/6/2020 18:00,5.0,26.0,1.9,2684.1052999999997
2103,2020-04-07,Iowa,IA,3179849,1048.0,681.0,104.0,193.0,,,341.0,A,4/7/2020 00:00,26.0,193.0,3.0,9539.547
2104,2020-04-07,Idaho,ID,1826156,1170.0,1157.0,,83.0,,,0.0,A,4/6/2020 19:00,13.0,83.0,1.9,3469.6964
2105,2020-04-07,Illinois,IL,12659682,13549.0,13169.0,3680.0,,1166.0,821.0,0.0,A,4/7/2020 00:00,380.0,,2.5,31649.205
2106,2020-04-07,Indiana,IN,6745354,5507.0,5334.0,,,924.0,507.0,0.0,B,4/6/2020 23:59,173.0,,2.7,18212.455800000003
2107,2020-04-07,Kansas,KS,2910357,900.0,873.0,,223.0,,,0.0,B,4/7/2020 12:00,27.0,223.0,3.3,9604.1781
2108,2020-04-07,Kentucky,KY,4499692,1008.0,949.0,,,,,0.0,A,4/6/2020 17:00,59.0,,3.2,14399.0144
2109,2020-04-07,Louisiana,LA,4645184,16284.0,15702.0,1996.0,,,519.0,0.0,A,4/7/2020 13:00,582.0,,3.3,15329.1072
2110,2020-04-07,Massachusetts,MA,6976597,15104.0,14589.0,1831.0,1831.0,,,0.0,B,4/7/2020 12:30,515.0,1831.0,2.3,16046.173099999998
2111,2020-04-07,Maryland,MD,6083116,4371.0,3980.0,,1106.0,,,288.0,A,4/7/2020 10:00,103.0,1106.0,1.9,11557.920399999999
2112,2020-04-07,Maine,ME,1345790,519.0,331.0,,99.0,,,176.0,A,4/7/2020 11:45,12.0,99.0,2.5,3364.475
2113,2020-04-07,Michigan,MI,10045029,19823.0,18922.0,,,,,56.0,B,4/7/2020 11:00,845.0,,2.5,25112.572500000002
2114,2020-04-07,Minnesota,MN,5700671,1069.0,520.0,120.0,242.0,64.0,,515.0,A,4/6/2020 17:00,34.0,242.0,2.5,14251.677500000002
2115,2020-04-07,Missouri,MO,6169270,3037.0,2984.0,508.0,,,,0.0,A,4/7/2020 15:00,53.0,,3.1,19124.737
2116,2020-04-07,Mississippi,MS,2989260,1915.0,1856.0,,377.0,,,0.0,A,4/7/2020 19:00,59.0,377.0,4.0,11957.04
2117,2020-04-07,Montana,MT,1086759,319.0,313.0,,28.0,,,0.0,A,4/7/2020 13:28,6.0,28.0,3.3,3586.3046999999997
2118,2020-04-07,North Carolina,NC,10611862,3221.0,3175.0,354.0,,,,0.0,A,4/7/2020 10:15,46.0,,2.1,22284.9102
2119,2020-04-07,North Dakota,ND,761723,237.0,151.0,18.0,33.0,,,82.0,B,4/7/2020 13:00,4.0,33.0,4.3,3275.4089
2120,2020-04-07,Nebraska,NE,1952570,447.0,437.0,,,,,0.0,A,4/7/2020 14:38,10.0,,3.6,7029.2519999999995
2121,2020-04-07,New Hampshire,NH,1371246,715.0,555.0,,103.0,,,151.0,B,4/6/2020 09:00,9.0,103.0,2.1,2879.6166000000003
2122,2020-04-07,New Jersey,NJ,8936574,44416.0,43184.0,7017.0,,1651.0,1540.0,0.0,A,4/7/2020 13:00,1232.0,,2.4,21447.7776
2123,2020-04-07,New Mexico,NM,2096640,686.0,541.0,48.0,,,18.0,133.0,A,4/6/2020 00:00,12.0,,1.8,3773.9519999999998
2124,2020-04-07,Nevada,NV,3139658,2087.0,2029.0,282.0,,,,0.0,A,4/7/2020 10:00,58.0,,2.1,6593.2818
2125,2020-04-07,New York,NY,19440469,138863.0,118784.0,17493.0,32083.0,4593.0,,14590.0,A,4/6/2020 00:00,5489.0,32083.0,2.7,52489.2663
2126,2020-04-07,Ohio,OH,11747694,4782.0,4615.0,,1354.0,,,0.0,B,4/7/2020 14:00,167.0,1354.0,2.8,32893.5432
2127,2020-04-07,Oklahoma,OK,3954821,1472.0,793.0,186.0,376.0,137.0,,612.0,B,4/7/2020 08:00,67.0,376.0,2.8,11073.4988
2128,2020-04-07,Oregon,OR,4301089,1181.0,1148.0,,324.0,,69.0,0.0,A,4/6/2020 11:00,33.0,324.0,1.6,6881.7424
2129,2020-04-07,Pennsylvania,PA,12820878,14559.0,14319.0,1665.0,,,548.0,0.0,A,4/7/2020 13:00,240.0,,2.9,37180.5462
2130,2020-04-07,Rhode Island,RI,1056161,1230.0,1165.0,123.0,,40.0,26.0,35.0,B,4/7/2020 00:00,30.0,,2.1,2217.9381000000003
2131,2020-04-07,South Carolina,SC,5210095,2417.0,2366.0,,241.0,,,0.0,B,4/7/2020 16:02,51.0,241.0,2.4,12504.228000000001
2132,2020-04-07,South Dakota,SD,903027,320.0,216.0,,23.0,,,98.0,A,4/6/2020 18:00,6.0,23.0,4.8,4334.5296
2133,2020-04-07,Tennessee,TN,6897576,4138.0,3600.0,,408.0,,,466.0,A,4/7/2020 15:00,72.0,408.0,2.9,20002.9704
2134,2020-04-07,Texas,TX,29472295,8262.0,8070.0,1252.0,,,,38.0,A,4/6/2020 21:00,154.0,,2.3,67786.27849999999
2135,2020-04-07,Utah,UT,3282115,1738.0,1725.0,,148.0,,,0.0,A,4/7/2020 15:00,13.0,148.0,1.8,5907.807
2136,2020-04-07,Virginia,VA,8626207,3333.0,3270.0,,563.0,,,0.0,A,4/6/2020 17:00,63.0,563.0,2.1,18115.0347
2137,2020-04-07,Vermont,VT,628061,575.0,537.0,29.0,45.0,,,15.0,A,4/6/2020 23:59,23.0,45.0,2.1,1318.9281
2138,2020-04-07,Washington,WA,7797095,9344.0,8915.0,641.0,,190.0,,0.0,A,4/7/2020 00:00,429.0,,1.7,13255.0615
2139,2020-04-07,Wisconsin,WI,5851754,2578.0,2486.0,,745.0,,,0.0,A,4/7/2020 16:00,92.0,745.0,2.1,12288.6834
2140,2020-04-07,West Virginia,WV,1778070,412.0,408.0,,,,,0.0,B,4/7/2020 10:00,4.0,,3.8,6756.665999999999
2141,2020-04-07,Wyoming,WY,567025,216.0,154.0,,33.0,,,62.0,A,4/7/2020 10:57,0.0,33.0,3.5,1984.5874999999999
2142,2020-04-06,Alaska,AK,734002,191.0,185.0,,23.0,,,0.0,A,4/6/2020 14:45,6.0,23.0,2.2,1614.8044
2143,2020-04-06,Alabama,AL,4908621,1968.0,1918.0,,240.0,,,0.0,B,4/6/2020 00:00,50.0,240.0,3.1,15216.725100000001
2144,2020-04-06,Arkansas,AR,3038999,875.0,757.0,74.0,137.0,,22.0,102.0,A,4/6/2020 14:35,16.0,137.0,3.2,9724.7968
2145,2020-04-06,Arizona,AZ,7378494,2456.0,2391.0,,,,,0.0,B,4/6/2020 00:00,65.0,,1.9,14019.138599999998
2146,2020-04-06,California,CA,39937489,14336.0,13993.0,2509.0,,1085.0,,0.0,B,4/6/2020 00:00,343.0,,1.8,71887.4802
2147,2020-04-06,Colorado,CO,5845526,4950.0,4810.0,786.0,924.0,,,0.0,A,4/5/2020 18:00,140.0,924.0,1.9,11106.499399999999
2148,2020-04-06,Connecticut,CT,3563077,6906.0,6700.0,1221.0,,,,0.0,A,4/6/2020 15:15,206.0,,2.0,7126.154
2149,2020-04-06,District of Columbia,DC,720687,1097.0,786.0,,,,,287.0,A,4/5/2020 00:00,24.0,,4.4,3171.0228
2150,2020-04-06,Delaware,DE,982895,673.0,588.0,101.0,,,,71.0,A,4/5/2020 03:30,14.0,,2.2,2162.369
2151,2020-04-06,Florida,FL,21992985,13324.0,13088.0,,1682.0,,,0.0,A,4/6/2020 12:17,236.0,1682.0,2.6,57181.761000000006
2152,2020-04-06,Georgia,GA,10736059,7314.0,7085.0,,1332.0,,,0.0,A,4/6/2020 11:28,229.0,1332.0,2.4,25766.541599999997
2153,2020-04-06,Hawaii,HI,1412687,371.0,282.0,,21.0,,,85.0,A,4/5/2020 18:00,4.0,21.0,1.9,2684.1052999999997
2154,2020-04-06,Iowa,IA,3179849,946.0,637.0,99.0,179.0,,,284.0,A,4/6/2020 00:00,25.0,179.0,3.0,9539.547
2155,2020-04-06,Idaho,ID,1826156,1101.0,1091.0,,77.0,,,0.0,A,4/5/2020 19:00,10.0,77.0,1.9,3469.6964
2156,2020-04-06,Illinois,IL,12659682,12262.0,11955.0,,,,,0.0,A,4/6/2020 00:00,307.0,,2.5,31649.205
2157,2020-04-06,Indiana,IN,6745354,4944.0,4805.0,,,924.0,507.0,0.0,B,4/6/2020 14:00,139.0,,2.7,18212.455800000003
2158,2020-04-06,Kansas,KS,2910357,845.0,820.0,,198.0,,,0.0,B,4/6/2020 12:00,25.0,198.0,3.3,9604.1781
2159,2020-04-06,Kentucky,KY,4499692,955.0,910.0,,,,,0.0,A,4/5/2020 17:00,45.0,,3.2,14399.0144
2160,2020-04-06,Louisiana,LA,4645184,14867.0,14355.0,1981.0,,,552.0,0.0,A,4/6/2020 13:00,512.0,,3.3,15329.1072
2161,2020-04-06,Massachusetts,MA,6976597,13739.0,13291.0,1667.0,1667.0,,,0.0,B,4/6/2020 12:30,448.0,1667.0,2.3,16046.173099999998
2162,2020-04-06,Maryland,MD,6083116,4045.0,3770.0,,1059.0,,,184.0,A,4/6/2020 10:00,91.0,1059.0,1.9,11557.920399999999
2163,2020-04-06,Maine,ME,1345790,499.0,331.0,,92.0,,,158.0,A,4/6/2020 11:00,10.0,92.0,2.5,3364.475
2164,2020-04-06,Michigan,MI,10045029,18850.0,18067.0,,,,,56.0,B,4/6/2020 11:00,727.0,,2.5,25112.572500000002
2165,2020-04-06,Minnesota,MN,5700671,986.0,516.0,115.0,223.0,57.0,,440.0,A,4/6/2020 17:11,30.0,223.0,2.5,14251.677500000002
2166,2020-04-06,Missouri,MO,6169270,2722.0,2683.0,439.0,,,,0.0,A,4/6/2020 16:28,39.0,,3.1,19124.737
2167,2020-04-06,Mississippi,MS,2989260,1738.0,1687.0,,475.0,,,0.0,A,4/6/2020 16:33,51.0,475.0,4.0,11957.04
2168,2020-04-06,Montana,MT,1086759,299.0,293.0,,24.0,,,0.0,A,4/6/2020 10:00,6.0,24.0,3.3,3586.3046999999997
2169,2020-04-06,North Carolina,NC,10611862,2870.0,2837.0,270.0,,,,0.0,A,4/6/2020 11:00,33.0,,2.1,22284.9102
2170,2020-04-06,North Dakota,ND,761723,225.0,148.0,19.0,32.0,,,74.0,B,4/6/2020 13:05,3.0,32.0,4.3,3275.4089
2171,2020-04-06,Nebraska,NE,1952570,409.0,401.0,,,,,0.0,A,4/6/2020 13:38,8.0,,3.6,7029.2519999999995
2172,2020-04-06,New Hampshire,NH,1371246,669.0,513.0,,92.0,,,147.0,B,4/5/2020 09:00,9.0,92.0,2.1,2879.6166000000003
